task_id,annotator_id,task,ground_truth,answer
570,12,"if the movie were all comedy , it might work better . but it has an ambition to say something about its subjects , but not a willingness . ",1,1
571,12,"this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film . ",0,0
572,12,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory . ",1,1
573,12,"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ",0,0
574,12,"for anyone who grew up on disney's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor . ",1,1
570,1,"if the movie were all comedy , it might work better . but it has an ambition to say something about its subjects , but not a willingness . ",1,1
571,1,"this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film . ",0,1
572,1,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory . ",1,1
573,1,"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ",0,0
574,1,"for anyone who grew up on disney's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor . ",1,1
570,37,"if the movie were all comedy , it might work better . but it has an ambition to say something about its subjects , but not a willingness . ",1,1
571,37,"this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film . ",0,1
572,37,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory . ",1,1
573,37,"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ",0,0
574,37,"for anyone who grew up on disney's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor . ",1,1
575,20,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . ",0,0
576,20,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers . ",1,1
577,20,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . ",1,1
578,20,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . ",0,0
579,20,"credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",1,0
575,7,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . ",0,0
576,7,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers . ",1,0
577,7,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . ",1,1
578,7,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . ",0,0
579,7,"credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",1,0
575,5,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . ",0,0
576,5,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers . ",1,0
577,5,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . ",1,0
578,5,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . ",0,0
579,5,"credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",1,0
575,48,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . ",0,0
576,48,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers . ",1,1
577,48,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . ",1,1
578,48,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . ",0,0
579,48,"credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",1,0
575,6,"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women . ",0,0
576,6,"a portrait of alienation so perfect , it will certainly succeed in alienating most viewers . ",1,1
577,6,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . ",1,1
578,6,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . ",0,0
579,6,"credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",1,1
580,6,there's nothing remotely topical or sexy here . ,1,1
581,6,the thrill is ( long ) gone . ,1,1
582,6,birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked . ,0,0
583,6,engagingly captures the maddening and magnetic ebb and flow of friendship . ,0,0
584,6,its appeal will probably limited to lds church members and undemanding armchair tourists . ,1,1
580,38,there's nothing remotely topical or sexy here . ,1,1
581,38,the thrill is ( long ) gone . ,1,1
582,38,birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked . ,0,0
